    0.19149E+01    0.32520E+01
    0.19536E+01    0.30967E+01
    0.19930E+01    0.29488E+01
    0.20333E+01    0.28077E+01
    0.20744E+01    0.26732E+01
    0.21163E+01    0.25450E+01
    0.21590E+01    0.24228E+01
    0.22026E+01    0.23063E+01
    0.22471E+01    0.21953E+01
    0.22925E+01    0.20895E+01
    0.23388E+01    0.19888E+01
    0.23861E+01    0.18927E+01
    0.24343E+01    0.18012E+01
    0.24835E+01    0.17141E+01
    0.25336E+01    0.16310E+01
    0.25848E+01    0.15519E+01
    0.26370E+01    0.14766E+01
    0.26903E+01    0.14048E+01
    0.27447E+01    0.13365E+01
    0.28001E+01    0.12714E+01
    0.28567E+01    0.12094E+01
    0.29144E+01    0.11504E+01
    0.29733E+01    0.10942E+01
    0.30333E+01    0.10407E+01
    0.30946E+01    0.98972E+00
    0.31571E+01    0.94123E+00
    0.32209E+01    0.89507E+00
    0.32860E+01    0.85113E+00
    0.33523E+01    0.80931E+00
    0.34201E+01    0.76951E+00
    0.34892E+01    0.73163E+00
    0.35596E+01    0.69558E+00
    0.36316E+01    0.66127E+00
    0.37049E+01    0.62863E+00
    0.37798E+01    0.59757E+00
    0.38561E+01    0.56802E+00
    0.39340E+01    0.53990E+00
    0.40135E+01    0.51316E+00
    0.40946E+01    0.48771E+00
    0.41773E+01    0.46351E+00
    0.42617E+01    0.44049E+00
    0.43478E+01    0.41859E+00
    0.44356E+01    0.39777E+00
    0.45252E+01    0.37796E+00
    0.46166E+01    0.35913E+00
    0.47099E+01    0.34122E+00
    0.48050E+01    0.32418E+00
    0.49021E+01    0.30799E+00
    0.50011E+01    0.29259E+00
    0.51021E+01    0.27795E+00
    0.52052E+01    0.26404E+00
    0.53104E+01    0.25080E+00
    0.54176E+01    0.23823E+00
    0.55271E+01    0.22627E+00
    0.56387E+01    0.21491E+00
    0.57526E+01    0.20411E+00
    0.58689E+01    0.19384E+00
    0.59874E+01    0.18408E+00
    0.61084E+01    0.17481E+00
    0.62318E+01    0.16600E+00
    0.63577E+01    0.15762E+00
    0.64861E+01    0.14966E+00
    0.66171E+01    0.14210E+00
    0.67508E+01    0.13492E+00
    0.68872E+01    0.12809E+00
    0.70263E+01    0.12161E+00
    0.71682E+01    0.11545E+00
    0.73130E+01    0.10959E+00
    0.74608E+01    0.10404E+00
    0.76115E+01    0.98755E-01
    0.77653E+01    0.93740E-01
    0.79221E+01    0.88976E-01
    0.80822E+01    0.84451E-01
    0.82454E+01    0.80154E-01
    0.84120E+01    0.76072E-01
    0.85819E+01    0.72196E-01
    0.87553E+01    0.68514E-01
    0.89322E+01    0.65018E-01
    0.91126E+01    0.61698E-01
    0.92967E+01    0.58545E-01
    0.94845E+01    0.55551E-01
    0.96761E+01    0.52708E-01
    0.98716E+01    0.50009E-01
    0.10071E+02    0.47446E-01
    0.10274E+02    0.45013E-01
    0.10482E+02    0.42704E-01
    0.10694E+02    0.40512E-01
    0.10910E+02    0.38432E-01
    0.11130E+02    0.36459E-01
    0.11355E+02    0.34586E-01
    0.11584E+02    0.32809E-01
    0.11818E+02    0.31124E-01
